Username,Position,Player Name,Team
CLAYTON24,RB,Brian Robinson Jr.,WAS
CLAYTON24,RB,Saquon Barkley,PHI
CLAYTON24,W/T,Mike Evans,TB
CLAYTON24,W/T,Terry McLaurin,WAS
CLAYTON24,W/T,Dallas Goedert,PHI
CLAYTON24,W/T,Xavier Worthy,KC
CLAYTON24,W/T,Travis Kelce,KC
NEWAGEOUTLAWS,QB,Jayden Daniels,WAS
NEWAGEOUTLAWS,RB,Brian Robinson Jr.,WAS
NEWAGEOUTLAWS,RB,James Cook,BUF
NEWAGEOUTLAWS,RB,Saquon Barkley,PHI
NEWAGEOUTLAWS,W/T,Olamide Zaccheaus,WAS
NEWAGEOUTLAWS,W/T,Zach Ertz,WAS
NEWAGEOUTLAWS,W/T,Terry McLaurin,WAS
NEWAGEOUTLAWS,W/T,Zay Flowers,BAL
NEWAGEOUTLAWS,W/T,Khalil Shakir,BUF
NEWAGEOUTLAWS,W/T,Xavier Worthy,KC
QUITNOWSLIM,QB,Jayden Daniels,WAS
QUITNOWSLIM,RB,Joe Mixon,HOU
QUITNOWSLIM,RB,Josh Jacobs,GB
QUITNOWSLIM,RB,Saquon Barkley,PHI
QUITNOWSLIM,W/T,Zach Ertz,WAS
QUITNOWSLIM,W/T,Pat Freiermuth,PIT
QUITNOWSLIM,W/T,Hollywood Brown,KC
QUITNOWSLIM,W/T,Terry McLaurin,WAS
QUITNOWSLIM,W/T,Nico Collins,HOU
QUITNOWSLIM,W/T,Puka Nacua,LAR
IGETMONEY651,QB,Matthew Stafford,LAR
IGETMONEY651,QB,Jayden Daniels,WAS
IGETMONEY651,RB,Kyren Williams,LAR
IGETMONEY651,RB,James Cook,BUF
IGETMONEY651,RB,Saquon Barkley,PHI
IGETMONEY651,W/T,Cooper Kupp,LAR
IGETMONEY651,W/T,Terry McLaurin,WAS
IGETMONEY651,W/T,Keon Coleman,BUF
IGETMONEY651,W/T,Puka Nacua,LAR
IGETMONEY651,W/T,DeVonta Smith,PHI
PTALBS,QB,Jayden Daniels,WAS
PTALBS,QB,Patrick Mahomes,KC
PTALBS,RB,Bucky Irving,TB
PTALBS,RB,Saquon Barkley,PHI
PTALBS,W/T,Zach Ertz,WAS
PTALBS,W/T,DeAndre Hopkins,KC
PTALBS,W/T,Cooper Kupp,LAR
PTALBS,W/T,Terry McLaurin,WAS
PTALBS,W/T,Dallas Goedert,PHI
PTALBS,W/T,Xavier Worthy,KC
STICKYKUSH,QB,Jayden Daniels,WAS
STICKYKUSH,RB,Kareem Hunt,KC
STICKYKUSH,RB,Derrick Henry,BAL
STICKYKUSH,RB,Saquon Barkley,PHI
STICKYKUSH,W/T,Nelson Agholor,BAL
STICKYKUSH,W/T,Zach Ertz,WAS
STICKYKUSH,W/T,Terry McLaurin,WAS
STICKYKUSH,W/T,Hollywood Brown,KC
STICKYKUSH,W/T,Rashod Bateman,BAL
STICKYKUSH,W/T,Travis Kelce,KC
GOODS,QB,Jayden Daniels,WAS
GOODS,QB,Patrick Mahomes,KC
GOODS,RB,Josh Jacobs,GB
GOODS,RB,Kareem Hunt,KC
GOODS,RB,Saquon Barkley,PHI
GOODS,W/T,Zach Ertz,WAS
GOODS,W/T,Ladd McConkey,LAC
GOODS,W/T,Sam LaPorta,DET
GOODS,W/T,Xavier Worthy,KC
GOODS,W/T,Travis Kelce,KC
LAZARUS2K4,QB,Justin Herbert,LAC
LAZARUS2K4,QB,Jayden Daniels,WAS
LAZARUS2K4,RB,James Cook,BUF
LAZARUS2K4,RB,Saquon Barkley,PHI
LAZARUS2K4,W/T,Noah Gray,KC
LAZARUS2K4,W/T,Quentin Johnston,LAC
LAZARUS2K4,W/T,Terry McLaurin,WAS
LAZARUS2K4,W/T,Xavier Worthy,KC
LAZARUS2K4,W/T,Ladd McConkey,LAC
LAZARUS2K4,W/T,Jameson Williams,DET
MICHJANT2,QB,Jayden Daniels,WAS
MICHJANT2,QB,Patrick Mahomes,KC
MICHJANT2,RB,Kareem Hunt,KC
MICHJANT2,RB,Saquon Barkley,PHI
MICHJANT2,W/T,Olamide Zaccheaus,WAS
MICHJANT2,W/T,Jalen McMillan,TB
MICHJANT2,W/T,Terry McLaurin,WAS
MICHJANT2,W/T,Mike Evans,TB
MICHJANT2,W/T,Dallas Goedert,PHI
MICHJANT2,W/T,Xavier Worthy,KC
BENGALBUCK,QB,Justin Herbert,LAC
BENGALBUCK,QB,Jayden Daniels,WAS
BENGALBUCK,RB,Brian Robinson Jr.,WAS
BENGALBUCK,RB,Kyren Williams,LAR
BENGALBUCK,RB,James Cook,BUF
BENGALBUCK,RB,Saquon Barkley,PHI
BENGALBUCK,W/T,Cooper Kupp,LAR
BENGALBUCK,W/T,Dallas Goedert,PHI
BENGALBUCK,W/T,Puka Nacua,LAR
BENGALBUCK,W/T,DeVonta Smith,PHI
XNECROX,QB,Jayden Daniels,WAS
XNECROX,RB,James Cook,BUF
XNECROX,RB,Derrick Henry,BAL
XNECROX,W/T,Nelson Agholor,BAL
XNECROX,W/T,Olamide Zaccheaus,WAS
XNECROX,W/T,Zach Ertz,WAS
XNECROX,W/T,Amari Cooper,BUF
XNECROX,W/T,Terry McLaurin,WAS
XNECROX,W/T,Rashod Bateman,BAL
XNECROX,W/T,Khalil Shakir,BUF
BG0028,QB,Sam Darnold,MIN
BG0028,QB,Jayden Daniels,WAS
BG0028,RB,Kareem Hunt,KC
BG0028,RB,Kenneth Gainwell,PHI
BG0028,RB,Joe Mixon,HOU
BG0028,RB,Saquon Barkley,PHI
BG0028,W/T,Ladd McConkey,LAC
BG0028,W/T,Zay Flowers,BAL
BG0028,W/T,Khalil Shakir,BUF
BG0028,W/T,A.J. Brown,PHI
WHISK,QB,Jayden Daniels,WAS
WHISK,QB,C.J. Stroud,HOU
WHISK,RB,James Cook,BUF
WHISK,RB,Derrick Henry,BAL
WHISK,RB,Saquon Barkley,PHI
WHISK,W/T,Dalton Kincaid,BUF
WHISK,W/T,Terry McLaurin,WAS
WHISK,W/T,Mark Andrews,BAL
WHISK,W/T,George Pickens,PIT
WHISK,W/T,Nico Collins,HOU
