Username,Position,Player Name,Team
BIGTRUCKIN,W/T,DeVonta Smith,PHI
ANTHONYSENDS,QB,Matthew Stafford,LAR
ANTHONYSENDS,QB,Patrick Mahomes,KC
ANTHONYSENDS,RB,David Montgomery,DET
ANTHONYSENDS,RB,Isiah Pacheco,KC
ANTHONYSENDS,RB,James Cook,BUF
ANTHONYSENDS,RB,Saquon Barkley,PHI
ANTHONYSENDS,W/T,Rashod Bateman,BAL
ANTHONYSENDS,W/T,Cooper Kupp,LAR
ANTHONYSENDS,W/T,Dallas Goedert,PHI
ANTHONYSENDS,W/T,Travis Kelce,KC
LENNY,QB,Jalen Hurts,PHI
LENNY,RB,Brian Robinson Jr.,WAS
LENNY,RB,Saquon Barkley,PHI
LENNY,RB,Jahmyr Gibbs,DET
LENNY,W/T,Cooper Kupp,LAR
LENNY,W/T,Terry McLaurin,WAS
LENNY,W/T,DeAndre Hopkins,KC
LENNY,W/T,Dallas Goedert,PHI
LENNY,W/T,Xavier Worthy,KC
LENNY,W/T,Jameson Williams,DET
KC015,QB,Josh Allen,BUF
KC015,RB,James Cook,BUF
KC015,RB,Saquon Barkley,PHI
KC015,W/T,Keon Coleman,BUF
KC015,W/T,Dalton Kincaid,BUF
KC015,W/T,Amari Cooper,BUF
KC015,W/T,Terry McLaurin,WAS
KC015,W/T,Dallas Goedert,PHI
KC015,W/T,Khalil Shakir,BUF
KC015,W/T,DeVonta Smith,PHI
GMAN7806,QB,Jalen Hurts,PHI
GMAN7806,RB,Kareem Hunt,KC
GMAN7806,RB,Saquon Barkley,PHI
GMAN7806,W/T,Dalton Kincaid,BUF
GMAN7806,W/T,Dallas Goedert,PHI
GMAN7806,W/T,Hollywood Brown,KC
GMAN7806,W/T,Khalil Shakir,BUF
GMAN7806,W/T,Xavier Worthy,KC
GMAN7806,W/T,A.J. Brown,PHI
GMAN7806,W/T,Travis Kelce,KC
KHILLESHEIM,QB,Jalen Hurts,PHI
KHILLESHEIM,QB,Patrick Mahomes,KC
KHILLESHEIM,RB,Kareem Hunt,KC
KHILLESHEIM,RB,Saquon Barkley,PHI
KHILLESHEIM,W/T,Hollywood Brown,KC
KHILLESHEIM,W/T,Dallas Goedert,PHI
KHILLESHEIM,W/T,Xavier Worthy,KC
KHILLESHEIM,W/T,DeVonta Smith,PHI
KHILLESHEIM,W/T,Travis Kelce,KC
KHILLESHEIM,W/T,A.J. Brown,PHI
FULLYLOADED,QB,Jayden Daniels,WAS
FULLYLOADED,RB,Kareem Hunt,KC
FULLYLOADED,RB,James Cook,BUF
FULLYLOADED,RB,Saquon Barkley,PHI
FULLYLOADED,W/T,Zach Ertz,WAS
FULLYLOADED,W/T,Terry McLaurin,WAS
FULLYLOADED,W/T,Hollywood Brown,KC
FULLYLOADED,W/T,DeVonta Smith,PHI
FULLYLOADED,W/T,Travis Kelce,KC
FULLYLOADED,W/T,Amon-Ra St. Brown,DET
ALXSTERLING,QB,Jalen Hurts,PHI
ALXSTERLING,RB,Kenneth Gainwell,PHI
ALXSTERLING,RB,Isiah Pacheco,KC
ALXSTERLING,RB,Saquon Barkley,PHI
ALXSTERLING,W/T,Keon Coleman,BUF
ALXSTERLING,W/T,Dalton Kincaid,BUF
ALXSTERLING,W/T,Hollywood Brown,KC
ALXSTERLING,W/T,Xavier Worthy,KC
ALXSTERLING,W/T,Travis Kelce,KC
ALXSTERLING,W/T,A.J. Brown,PHI
NOAHO927,QB,Jayden Daniels,WAS
NOAHO927,QB,Jalen Hurts,PHI
NOAHO927,RB,Kenneth Gainwell,PHI
NOAHO927,RB,Kareem Hunt,KC
NOAHO927,RB,Saquon Barkley,PHI
NOAHO927,W/T,Terry McLaurin,WAS
NOAHO927,W/T,Hollywood Brown,KC
NOAHO927,W/T,Travis Kelce,KC
NOAHO927,W/T,Xavier Worthy,KC
NOAHO927,W/T,A.J. Brown,PHI
HRASTEGA,QB,Jalen Hurts,PHI
HRASTEGA,RB,Joe Mixon,HOU
HRASTEGA,RB,James Cook,BUF
HRASTEGA,RB,Saquon Barkley,PHI
HRASTEGA,W/T,Isaiah Likely,BAL
HRASTEGA,W/T,Keon Coleman,BUF
HRASTEGA,W/T,Dallas Goedert,PHI
HRASTEGA,W/T,Amari Cooper,BUF
HRASTEGA,W/T,Khalil Shakir,BUF
