Username,Position,Player Name,Team
AK47SC,W/T,Travis Kelce,KC
AK47SC,W/T,Nico Collins,HOU
DTG1972,QB,Jayden Daniels,WAS
DTG1972,QB,Patrick Mahomes,KC
DTG1972,RB,Kareem Hunt,KC
DTG1972,RB,James Cook,BUF
DTG1972,RB,Saquon Barkley,PHI
DTG1972,W/T,Terry McLaurin,WAS
DTG1972,W/T,Hollywood Brown,KC
DTG1972,W/T,Dallas Goedert,PHI
DTG1972,W/T,Sam LaPorta,DET
DTG1972,W/T,DeAndre Hopkins,KC
TWELVETIMES,QB,Jayden Daniels,WAS
TWELVETIMES,QB,Sam Darnold,MIN
TWELVETIMES,RB,Brian Robinson Jr.,WAS
TWELVETIMES,RB,Aaron Jones,MIN
TWELVETIMES,RB,Derrick Henry,BAL
TWELVETIMES,RB,Saquon Barkley,PHI
TWELVETIMES,W/T,Grant Calcaterra,PHI
TWELVETIMES,W/T,Terry McLaurin,WAS
TWELVETIMES,W/T,Nico Collins,HOU
TWELVETIMES,W/T,DeVonta Smith,PHI
DJVANNOY,QB,Baker Mayfield,TB
DJVANNOY,QB,Patrick Mahomes,KC
DJVANNOY,RB,Kareem Hunt,KC
DJVANNOY,RB,Bucky Irving,TB
DJVANNOY,RB,Saquon Barkley,PHI
DJVANNOY,W/T,Dallas Goedert,PHI
DJVANNOY,W/T,Mike Evans,TB
DJVANNOY,W/T,DeAndre Hopkins,KC
DJVANNOY,W/T,Travis Kelce,KC
DJVANNOY,W/T,DeVonta Smith,PHI
UNCLELEW18,QB,Jayden Daniels,WAS
UNCLELEW18,QB,Sam Darnold,MIN
UNCLELEW18,RB,Cam Akers,MIN
UNCLELEW18,RB,James Cook,BUF
UNCLELEW18,RB,Saquon Barkley,PHI
UNCLELEW18,W/T,Terry McLaurin,WAS
UNCLELEW18,W/T,Jordan Addison,MIN
UNCLELEW18,W/T,Jayden Reed,GB
UNCLELEW18,W/T,Nico Collins,HOU
UNCLELEW18,W/T,Jameson Williams,DET
BOTOWN,QB,Jayden Daniels,WAS
BOTOWN,QB,Patrick Mahomes,KC
BOTOWN,RB,Najee Harris,PIT
BOTOWN,RB,Saquon Barkley,PHI
BOTOWN,W/T,George Pickens,PIT
BOTOWN,W/T,Terry McLaurin,WAS
BOTOWN,W/T,Puka Nacua,LAR
BOTOWN,W/T,Xavier Worthy,KC
BOTOWN,W/T,Travis Kelce,KC
BOTOWN,W/T,DeVonta Smith,PHI
HOSS4300,QB,Jayden Daniels,WAS
HOSS4300,QB,Patrick Mahomes,KC
HOSS4300,RB,Brian Robinson Jr.,WAS
HOSS4300,RB,Kyren Williams,LAR
HOSS4300,RB,Saquon Barkley,PHI
HOSS4300,W/T,Terry McLaurin,WAS
HOSS4300,W/T,Hollywood Brown,KC
HOSS4300,W/T,Puka Nacua,LAR
HOSS4300,W/T,DeAndre Hopkins,KC
HOSS4300,W/T,DeVonta Smith,PHI
